"Name","Area (ABD) (�m�)","Area (Filled) (�m�)","Aspect Ratio","Average Blue","Average Green","Average Red","Biovolume (Cylinder) (�m�)","Biovolume (P. Spheroid) (�m�)","Biovolume (Sphere) (�m�)","Calibration Factor","Calibration Image","Capture ID","Capture X (px)","Capture Y (px)","Ch1 Area","Ch1 Peak","Ch1 Width","Ch2 Area","Ch2 Peak","Ch2 Width","Ch2/Ch1 Ratio","Circle Fit","Circularity","Circularity (Hu)","Compactness","Convex Perimeter (�m)","Convexity","Date","Diameter (ABD) (�m)","Diameter (ESD) (�m)","Diameter (FD) (�m)","Edge Gradient","Elapsed Time (s)","Elongation","Feret Angle Max (�)","Feret Angle Min (�)","Fiber Curl","Fiber Straightness","Filter Score","Geodesic Aspect Ratio","Geodesic Length (�m)","Geodesic Thickness (�m)","Group ID","Image Height (px)","Image Width (px)","Intensity","Length (�m)","Particles Per Chain","Perimeter (�m)","Ratio Blue/Green","Ratio Red/Blue","Ratio Red/Green","Roughness","Sigma Intensity","Source Image","Sphere Complement (�m�)","Sphere Count","Sphere Unknown (�m�)","Sphere Volume (�m�)","Sqrt Circularity","Sum Intensity","Symmetry","Time","Timestamp","Transparency","UUID","Volume (ABD) (�m�)","Volume (ESD) (�m�)","Width (�m)"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1997.64","1997.64","0.93","0.00","0.00","0.00","83597.07","64188.83","67164.27","1.83","197.00","197.00","541.00","1509.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.95","1.00","1.06","174.08","1.00","2024-10-30 11:34:23","50.43","51.69","50.43","155.71","48.95","1.00","-75.00","0.00","0.00","1.18","0.00","1.00","47.39","47.39","196","43.00","41.00","42.28","55.86","1.00","189.57","0.00","0.00","0.00","1.09","39.45","51970","0.00","0.00","0.00","0.00","0.97","34080.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7464090E96D411EF937150EBF6EE7050","67164.27","72320.95","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1690.90","1690.90","0.99","0.00","0.00","0.00","66887.51","51955.28","52304.47","1.83","198.00","198.00","716.00","228.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.95","1.00","1.05","160.83","1.00","2024-10-30 11:34:23","46.40","47.11","46.40","236.80","49.36","1.00","25.00","0.00","0.00","1.10","0.00","1.00","44.00","44.00","197","40.00","40.00","33.72","48.54","1.00","175.99","0.00","0.00","0.00","1.09","40.31","51971","0.00","0.00","0.00","0.00","0.98","23570.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74640B6096D411EF937150EBF6EE7050","52304.47","54754.02","46.71"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3808.81","3808.81","0.99","0.00","0.00","0.00","200193.70","175415.30","176826.32","1.83","199.00","199.00","606.00","863.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.93","1.00","1.07","234.76","1.00","2024-10-30 11:34:23","69.64","70.97","69.64","234.13","49.36","1.00","-85.00","0.00","0.00","1.14","0.00","1.00","63.40","63.40","198","53.00","52.00","27.49","72.35","1.00","253.62","0.00","0.00","0.00","1.08","35.30","51971","0.00","0.00","0.00","0.00","0.96","39042.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74640DC296D411EF937150EBF6EE7050","176826.32","187199.92","68.69"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3238.31","3238.31","0.92","0.00","0.00","0.00","163370.68","132614.15","138624.72","1.83","200.00","200.00","307.00","1513.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.92","1.00","1.08","217.93","1.00","2024-10-30 11:34:23","64.21","65.53","64.21","167.29","49.86","1.00","-80.00","0.00","0.00","1.16","0.00","1.00","59.25","59.25","199","51.00","48.00","34.06","68.69","1.00","237.00","0.00","0.00","0.00","1.09","36.75","51972","0.00","0.00","0.00","0.00","0.96","41857.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7464113D96D411EF937150EBF6EE7050","138624.72","147343.38","61.36"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2544.37","2544.37","0.90","0.00","0.00","0.00","116910.50","90689.59","96546.25","1.83","201.00","201.00","809.00","1730.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.90","0.93","0.99","1.07","194.79","1.00","2024-10-30 11:34:23","56.92","58.15","56.92","128.90","50.19","1.00","-75.00","0.00","0.00","1.19","0.00","1.00","53.00","53.00","200","47.00","44.00","50.94","63.19","1.00","211.99","0.00","0.00","0.00","1.09","43.96","51973","0.00","0.00","0.00","0.00","0.97","50638.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7464139396D411EF937150EBF6EE7050","96546.25","102972.61","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1785.10","1785.10","0.88","0.00","0.00","0.00","81605.68","52800.07","56735.65","1.83","202.00","202.00","857.00","1301.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.87","0.99","1.15","167.72","1.00","2024-10-30 11:34:23","47.67","49.66","47.67","132.78","50.53","1.00","-85.00","25.00","0.00","1.11","0.00","1.00","47.01","47.01","201","42.00","41.00","49.98","52.20","1.00","188.05","0.00","0.00","0.00","1.12","49.17","51974","0.00","0.00","0.00","0.00","0.93","36587.00","0.88","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","746415DF96D411EF937150EBF6EE7050","56735.65","64110.99","44.87"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2392.29","2392.29","0.91","0.00","0.00","0.00","116910.50","83321.14","88020.64","1.83","203.00","203.00","838.00","1516.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.90","0.88","0.99","1.13","191.56","1.00","2024-10-30 11:34:23","55.19","57.24","55.19","148.76","50.86","1.00","-65.00","0.00","0.00","1.19","0.00","1.00","53.00","53.00","202","47.00","43.00","44.27","63.19","1.00","211.99","0.00","0.00","0.00","1.11","42.99","51975","0.00","0.00","0.00","0.00","0.94","41702.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7464183B96D411EF937150EBF6EE7050","88020.64","98183.97","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1908.39","1908.39","0.88","0.00","0.00","0.00","92146.19","59688.40","62714.01","1.83","204.00","204.00","481.00","1162.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.83","0.85","0.98","1.17","175.30","1.00","2024-10-30 11:34:23","49.29","51.84","49.29","182.09","51.28","1.00","0.00","-90.00","0.00","1.18","0.00","1.00","48.95","48.95","203","40.00","46.00","42.08","57.70","1.00","195.82","0.00","0.00","0.00","1.12","42.29","51976","0.00","0.00","0.00","0.00","0.92","32609.00","0.80","2024-10-30 11:34:23","2024-10-30 11:34:23","0.05","74641A9696D411EF937150EBF6EE7050","62714.01","72963.49","46.71"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2500.44","2500.44","0.98","0.00","0.00","0.00","111665.56","92757.48","94056.58","1.83","205.00","205.00","557.00","91.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.95","1.00","1.06","192.72","1.00","2024-10-30 11:34:23","56.42","57.44","56.42","245.09","51.86","1.00","-55.00","45.00","0.00","1.14","0.00","1.00","52.19","52.19","204","46.00","45.00","26.99","59.53","1.00","208.77","0.00","0.00","0.00","1.08","35.31","51977","0.00","0.00","0.00","0.00","0.97","26421.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74641CE596D411EF937150EBF6EE7050","94056.58","99234.99","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2226.30","2226.30","0.96","0.00","0.00","0.00","96765.24","77130.45","79020.58","1.83","206.00","206.00","591.00","549.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.94","1.00","1.06","182.86","1.00","2024-10-30 11:34:23","53.24","54.39","53.24","242.95","53.19","1.00","-50.00","0.00","0.00","1.16","0.00","1.00","49.76","49.76","205","43.00","43.00","29.26","57.70","1.00","199.04","0.00","0.00","0.00","1.09","36.49","51978","0.00","0.00","0.00","0.00","0.97","25893.00","0.97","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74641F3F96D411EF937150EBF6EE7050","79020.58","84239.57","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3422.93","3422.93","0.72","0.00","0.00","0.00","196409.10","134328.75","150647.21","1.83","207.00","207.00","384.00","325.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.63","0.77","0.91","1.30","238.39","0.99","2024-10-30 11:34:23","66.02","72.09","66.02","234.97","53.45","1.30","10.00","70.00","0.00","1.14","0.00","0.77","75.01","57.74","206","49.00","60.00","29.28","85.17","1.00","265.50","0.00","0.00","0.00","1.11","38.78","51979","0.00","0.00","0.00","0.00","0.88","37795.00","0.61","2024-10-30 11:34:23","2024-10-30 11:34:23","0.08","7464218E96D411EF937150EBF6EE7050","150647.21","196197.10","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2121.89","2121.89","0.98","0.00","0.00","0.00","88537.65","72783.96","73527.21","1.83","208.00","208.00","561.00","357.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.96","1.00","1.04","178.53","1.00","2024-10-30 11:34:23","51.98","53.07","51.98","244.34","54.78","1.00","-85.00","0.00","0.00","1.12","0.00","1.00","48.31","48.31","207","43.00","42.00","29.57","54.03","1.00","193.23","0.00","0.00","0.00","1.08","36.90","51980","0.00","0.00","0.00","0.00","0.98","25102.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746423E296D411EF937150EBF6EE7050","73527.21","78241.28","50.37"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1753.65","1753.65","0.98","0.00","0.00","0.00","71901.29","54510.05","55243.27","1.83","209.00","209.00","714.00","627.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.94","1.00","1.07","164.38","1.00","2024-10-30 11:34:23","47.25","48.59","47.25","222.27","54.94","1.00","-70.00","0.00","0.00","1.16","0.00","1.00","45.07","45.07","208","40.00","40.00","35.47","52.20","1.00","180.28","0.00","0.00","0.00","1.10","41.70","51981","0.00","0.00","0.00","0.00","0.97","25577.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7464262E96D411EF937150EBF6EE7050","55243.27","60061.08","46.71"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2090.05","2090.05","1.00","0.00","0.00","0.00","87070.98","71757.84","71878.72","1.83","210.00","210.00","730.00","23.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.96","1.00","1.05","177.42","1.00","2024-10-30 11:34:23","51.59","52.61","51.59","241.71","55.28","1.00","-80.00","-90.00","0.00","1.12","0.00","1.00","48.04","48.04","209","42.00","43.00","29.47","54.03","1.00","192.16","0.00","0.00","0.00","1.08","36.75","51982","0.00","0.00","0.00","0.00","0.98","24696.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746428AA96D411EF937150EBF6EE7050","71878.72","76233.29","50.37"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3688.92","3688.92","0.90","0.00","0.00","0.00","196622.00","159719.87","168543.59","1.83","211.00","211.00","552.00","1823.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.92","0.99","1.09","233.64","1.00","2024-10-30 11:34:23","68.53","70.41","68.53","130.98","55.78","1.00","-80.00","0.00","0.00","1.18","0.00","1.00","63.03","63.03","210","54.00","49.00","45.95","74.18","1.00","252.10","0.00","0.00","0.00","1.08","42.81","51983","0.00","0.00","0.00","0.00","0.96","63406.00","0.88","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","74642B0096D411EF937150EBF6EE7050","168543.59","182806.36","63.19"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2107.42","2107.42","0.98","0.00","0.00","0.00","97414.87","72013.93","72776.14","1.83","212.00","212.00","604.00","794.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.89","1.00","1.12","179.68","1.00","2024-10-30 11:34:23","51.80","53.63","51.80","224.32","57.86","1.00","-60.00","-90.00","0.00","1.12","0.00","1.00","49.87","49.87","211","43.00","44.00","34.09","55.86","1.00","199.48","0.00","0.00","0.00","1.11","40.01","51984","0.00","0.00","0.00","0.00","0.95","28771.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","74642D5A96D411EF937150EBF6EE7050","72776.14","80743.00","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2506.30","2506.30","0.99","0.00","0.00","0.00","113396.06","94062.74","94387.13","1.83","213.00","213.00","375.00","326.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.97","0.94","1.00","1.06","192.77","1.00","2024-10-30 11:34:23","56.49","57.39","56.49","245.49","58.28","1.00","-90.00","0.00","0.00","1.10","0.00","1.00","52.46","52.46","212","46.00","45.00","28.09","57.70","1.00","209.84","0.00","0.00","0.00","1.09","36.83","51985","0.00","0.00","0.00","0.00","0.97","27560.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74642FAA96D411EF937150EBF6EE7050","94387.13","98971.54","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2708.80","2708.80","0.98","0.00","0.00","0.00","125692.75","104939.42","106054.71","1.83","214.00","214.00","395.00","1097.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.07","199.93","1.00","2024-10-30 11:34:23","58.73","59.93","58.73","218.01","58.78","1.00","-80.00","0.00","0.00","1.13","0.00","1.00","54.29","54.29","213","47.00","46.00","32.18","61.36","1.00","217.17","0.00","0.00","0.00","1.09","36.84","51986","0.00","0.00","0.00","0.00","0.97","33791.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746431FA96D411EF937150EBF6EE7050","106054.71","112724.65","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2403.97","2403.97","0.99","0.00","0.00","0.00","107560.53","88378.17","88665.90","1.83","215.00","215.00","608.00","453.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.07","189.23","1.00","2024-10-30 11:34:23","55.32","56.37","55.32","239.11","58.86","1.00","-80.00","0.00","0.00","1.12","0.00","1.00","51.55","51.55","214","45.00","45.00","29.30","57.70","1.00","206.18","0.00","0.00","0.00","1.09","37.56","51987","0.00","0.00","0.00","0.00","0.97","27716.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7464345596D411EF937150EBF6EE7050","88665.90","93799.88","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1506.53","1506.53","0.99","0.00","0.00","0.00","58412.56","43783.26","43987.64","1.83","216.00","216.00","300.00","320.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","152.88","1.00","2024-10-30 11:34:23","43.80","44.82","43.80","230.67","60.03","1.00","-75.00","0.00","0.00","1.11","0.00","1.00","42.05","42.05","215","39.00","38.00","36.24","46.71","1.00","168.22","0.00","0.00","0.00","1.10","41.01","51988","0.00","0.00","0.00","0.00","0.97","22975.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746436B296D411EF937150EBF6EE7050","43987.64","47153.15","43.04"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2667.64","2667.64","0.97","0.00","0.00","0.00","123838.99","101827.46","103646.28","1.83","217.00","217.00","327.00","561.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.94","1.00","1.07","199.24","1.00","2024-10-30 11:34:23","58.28","59.68","58.28","242.28","60.03","1.00","-80.00","0.00","0.00","1.17","0.00","1.00","54.02","54.02","216","47.00","46.00","28.72","63.19","1.00","216.10","0.00","0.00","0.00","1.08","37.08","51988","0.00","0.00","0.00","0.00","0.97","29758.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7464391B96D411EF937150EBF6EE7050","103646.28","111295.36","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3324.59","3324.59","0.98","0.00","0.00","0.00","172013.12","142680.93","144201.98","1.83","218.00","218.00","454.00","820.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.91","1.00","1.10","220.54","1.00","2024-10-30 11:34:23","65.06","66.24","65.06","226.41","62.11","1.00","-60.00","0.00","0.00","1.14","0.00","1.00","60.28","60.28","217","50.00","50.00","29.25","68.69","1.00","241.11","0.00","0.00","0.00","1.09","37.84","51989","0.00","0.00","0.00","0.00","0.96","36794.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74643B6696D411EF937150EBF6EE7050","144201.98","152200.46","65.02"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1799.40","1799.40","0.83","0.00","0.00","0.00","80790.17","52720.17","57419.02","1.83","219.00","219.00","527.00","889.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.82","0.88","0.97","1.13","170.98","1.00","2024-10-30 11:34:23","47.87","50.78","47.87","218.43","63.95","1.00","-80.00","0.00","0.00","1.23","0.00","1.00","46.86","46.86","218","45.00","39.00","39.34","57.70","1.00","187.42","0.00","0.00","0.00","1.10","40.80","51990","0.00","0.00","0.00","0.00","0.94","28994.00","0.84","2024-10-30 11:34:23","2024-10-30 11:34:23","0.06","74643DC496D411EF937150EBF6EE7050","57419.02","68544.82","44.87"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1753.65","1753.65","0.98","0.00","0.00","0.00","69364.20","54523.38","55243.27","1.83","220.00","220.00","560.00","514.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.96","1.00","1.04","163.58","1.00","2024-10-30 11:34:23","47.25","48.49","47.25","236.35","64.86","1.00","-55.00","0.00","0.00","1.13","0.00","1.00","44.53","44.53","219","40.00","40.00","33.28","50.37","1.00","178.13","0.00","0.00","0.00","1.09","39.20","51991","0.00","0.00","0.00","0.00","0.98","23994.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7464400D96D411EF937150EBF6EE7050","55243.27","59684.52","46.71"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2450.71","2450.71","0.93","0.00","0.00","0.00","110953.96","87580.69","91264.62","1.83","221.00","221.00","492.00","1606.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.93","1.00","1.07","191.34","1.00","2024-10-30 11:34:23","55.86","57.03","55.86","152.88","65.69","1.00","-85.00","0.00","0.00","1.14","0.00","1.00","52.08","52.08","220","46.00","44.00","40.89","59.53","1.00","208.33","0.00","0.00","0.00","1.09","39.48","51992","0.00","0.00","0.00","0.00","0.97","39338.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7464426096D411EF937150EBF6EE7050","91264.62","97140.39","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2249.55","2249.55","0.91","0.00","0.00","0.00","117647.33","76679.82","80261.58","1.83","222.00","222.00","282.00","1147.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.83","0.99","1.20","186.39","1.00","2024-10-30 11:34:23","53.52","55.25","53.52","125.30","66.78","1.00","25.00","-45.00","0.00","1.09","0.00","1.00","53.11","53.11","221","45.00","45.00","48.89","57.70","1.00","212.43","0.00","0.00","0.00","1.14","53.66","51993","0.00","0.00","0.00","0.00","0.91","43658.00","0.88","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746444B596D411EF937150EBF6EE7050","80261.58","88322.73","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2072.70","2072.70","0.87","0.00","0.00","0.00","98995.19","67303.94","70985.53","1.83","223.00","223.00","593.00","920.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.80","0.87","0.97","1.15","183.23","1.00","2024-10-30 11:34:23","51.37","54.54","51.37","220.61","66.95","1.00","-70.00","0.00","0.00","1.22","0.00","1.00","50.14","50.14","222","45.00","41.00","36.45","61.36","1.00","200.56","0.00","0.00","0.00","1.09","38.68","51994","0.00","0.00","0.00","0.00","0.93","30329.00","0.80","2024-10-30 11:34:23","2024-10-30 11:34:23","0.06","7464473096D411EF937150EBF6EE7050","70985.53","84950.78","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1599.93","1599.93","0.96","0.00","0.00","0.00","63977.29","46995.70","48140.82","1.83","224.00","224.00","569.00","1095.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.94","1.00","1.07","157.37","1.00","2024-10-30 11:34:23","45.13","46.20","45.13","198.17","68.03","1.00","-60.00","0.00","0.00","1.12","0.00","1.00","43.35","43.35","223","40.00","39.00","40.79","48.54","1.00","173.40","0.00","0.00","0.00","1.10","41.07","51995","0.00","0.00","0.00","0.00","0.97","27210.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7464498D96D411EF937150EBF6EE7050","48140.82","51622.68","44.87"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2377.70","2377.70","0.98","0.00","0.00","0.00","104237.01","86495.22","87216.57","1.83","225.00","225.00","380.00","880.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.95","1.00","1.05","188.44","1.00","2024-10-30 11:34:23","55.02","55.97","55.02","223.21","68.70","1.00","-85.00","35.00","0.00","1.13","0.00","1.00","51.01","51.01","224","45.00","45.00","32.92","57.70","1.00","204.03","0.00","0.00","0.00","1.08","38.50","51996","0.00","0.00","0.00","0.00","0.97","30846.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74644BDA96D411EF937150EBF6EE7050","87216.57","91782.75","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2255.37","2255.37","0.97","0.00","0.00","0.00","98067.41","79346.37","80572.97","1.83","226.00","226.00","594.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","183.73","1.00","2024-10-30 11:34:23","53.59","54.90","53.59","243.97","69.70","1.00","5.00","45.00","0.00","1.12","0.00","1.00","49.98","49.98","225","44.00","44.00","29.43","55.86","1.00","199.93","0.00","0.00","0.00","1.09","37.20","51997","0.00","0.00","0.00","0.00","0.97","26336.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74644E3696D411EF937150EBF6EE7050","80572.97","86625.82","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2679.39","2679.39","0.98","0.00","0.00","0.00","123838.99","102948.98","104332.29","1.83","227.00","227.00","547.00","1158.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.07","198.60","1.00","2024-10-30 11:34:23","58.41","59.37","58.41","208.25","73.20","1.00","-70.00","0.00","0.00","1.14","0.00","1.00","54.02","54.02","226","47.00","46.00","33.37","61.36","1.00","216.10","0.00","0.00","0.00","1.09","37.88","51998","0.00","0.00","0.00","0.00","0.97","34706.00","0.97","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7464508996D411EF937150EBF6EE7050","104332.29","109596.22","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2688.21","2688.21","0.96","0.00","0.00","0.00","125692.75","102663.48","104847.91","1.83","228.00","228.00","542.00","1252.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.93","1.00","1.07","199.66","1.00","2024-10-30 11:34:23","58.50","59.68","58.50","200.10","74.03","1.00","-70.00","0.00","0.00","1.16","0.00","1.00","54.29","54.29","227","47.00","46.00","33.71","63.19","1.00","217.17","0.00","0.00","0.00","1.09","37.24","51999","0.00","0.00","0.00","0.00","0.97","35163.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746452E196D411EF937150EBF6EE7050","104847.91","111295.36","57.70"
