"Name","Area (ABD) (�m�)","Area (Filled) (�m�)","Aspect Ratio","Average Blue","Average Green","Average Red","Biovolume (Cylinder) (�m�)","Biovolume (P. Spheroid) (�m�)","Biovolume (Sphere) (�m�)","Calibration Factor","Calibration Image","Capture ID","Capture X (px)","Capture Y (px)","Ch1 Area","Ch1 Peak","Ch1 Width","Ch2 Area","Ch2 Peak","Ch2 Width","Ch2/Ch1 Ratio","Circle Fit","Circularity","Circularity (Hu)","Compactness","Convex Perimeter (�m)","Convexity","Date","Diameter (ABD) (�m)","Diameter (ESD) (�m)","Diameter (FD) (�m)","Edge Gradient","Elapsed Time (s)","Elongation","Feret Angle Max (�)","Feret Angle Min (�)","Fiber Curl","Fiber Straightness","Filter Score","Geodesic Aspect Ratio","Geodesic Length (�m)","Geodesic Thickness (�m)","Group ID","Image Height (px)","Image Width (px)","Intensity","Length (�m)","Particles Per Chain","Perimeter (�m)","Ratio Blue/Green","Ratio Red/Blue","Ratio Red/Green","Roughness","Sigma Intensity","Source Image","Sphere Complement (�m�)","Sphere Count","Sphere Unknown (�m�)","Sphere Volume (�m�)","Sqrt Circularity","Sum Intensity","Symmetry","Time","Timestamp","Transparency","UUID","Volume (ABD) (�m�)","Volume (ESD) (�m�)","Width (�m)"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1940.02","1940.02","0.95","0.00","0.00","0.00","80216.81","62633.51","64279.83","1.83","298.00","298.00","615.00","1098.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.95","1.00","1.06","171.86","1.00","2024-10-30 10:17:57","49.70","50.93","49.70","193.99","20.42","1.00","-55.00","0.00","0.00","1.16","0.00","1.00","46.74","46.74","288","42.00","41.00","47.17","54.03","1.00","186.98","0.00","0.00","0.00","1.09","35.23","49865","0.00","0.00","0.00","0.00","0.97","37076.00","0.93","2024-10-30 10:17:57","2024-10-30 10:17:57","0.02","C7109DFF96C911EF937150EBF6EE7050","64279.83","69164.82","48.54"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1171.06","1171.06","0.95","0.00","0.00","0.00","40967.55","29203.88","30146.28","1.83","299.00","299.00","272.00","1367.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.97","1.00","1.03","136.35","1.00","2024-10-30 10:17:57","38.61","39.74","38.61","175.79","20.59","1.00","5.00","-90.00","0.00","1.10","0.00","1.00","37.36","37.36","289","35.00","36.00","62.05","41.21","1.00","149.45","0.00","0.00","0.00","1.10","32.04","49866","0.00","0.00","0.00","0.00","0.98","31893.00","0.94","2024-10-30 10:17:57","2024-10-30 10:17:57","0.03","C710A06096C911EF937150EBF6EE7050","30146.28","32850.06","37.55"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","729.57","729.57","0.93","0.00","0.00","0.00","28767.32","14589.11","14823.96","1.83","300.00","300.00","381.00","149.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.85","0.84","0.98","1.19","115.61","1.00","2024-10-30 10:17:57","30.48","33.07","30.48","229.94","20.69","1.00","50.00","0.00","0.00","1.13","0.00","1.00","33.21","33.21","290","33.00","31.00","55.58","37.55","1.00","132.84","0.00","0.00","0.00","1.15","57.37","49867","0.00","0.00","0.00","0.00","0.92","19509.00","0.77","2024-10-30 10:17:57","2024-10-30 10:17:57","0.08","C710A2B096C911EF937150EBF6EE7050","14823.96","18937.52","30.22"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","2310.65","2310.65","0.94","0.00","0.00","0.00","106565.57","81598.49","83553.81","1.83","301.00","301.00","177.00","1304.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.84","0.75","0.99","1.34","193.77","0.98","2024-10-30 10:17:57","54.24","57.75","54.24","159.18","20.69","1.57","70.00","0.00","0.10","0.91","0.00","0.64","69.29","44.25","291","47.00","43.00","39.60","63.19","1.00","227.09","0.00","0.00","0.00","1.17","42.50","49867","0.00","0.00","0.00","0.00","0.86","36197.00","0.78","2024-10-30 10:17:57","2024-10-30 10:17:57","0.06","C710A50A96C911EF937150EBF6EE7050","83553.81","100825.55","52.20"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","873.54","873.54","0.92","0.00","0.00","0.00","28767.32","18440.04","19421.87","1.83","302.00","302.00","733.00","1599.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.97","1.00","1.03","119.99","1.00","2024-10-30 10:17:57","33.35","34.14","33.35","206.86","20.69","1.00","-80.00","0.00","0.00","1.08","0.00","1.00","33.21","33.21","292","33.00","32.00","67.23","35.72","1.00","132.84","0.00","0.00","0.00","1.11","40.09","49867","0.00","0.00","0.00","0.00","0.98","27230.00","0.94","2024-10-30 10:17:57","2024-10-30 10:17:57","0.02","C710A76396C911EF937150EBF6EE7050","19421.87","20832.94","32.05"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1104.88","1104.88","0.99","0.00","0.00","0.00","44054.39","27499.40","27627.17","1.83","303.00","303.00","273.00","1858.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.88","1.00","1.13","135.55","1.00","2024-10-30 10:17:57","37.51","39.53","37.51","210.62","20.84","1.00","-90.00","0.00","0.00","1.08","0.00","1.00","38.28","38.28","293","37.00","35.00","62.33","41.21","1.00","153.12","0.00","0.00","0.00","1.13","37.64","49868","0.00","0.00","0.00","0.00","0.94","30543.00","0.87","2024-10-30 10:17:57","2024-10-30 10:17:57","0.05","C710A9B496C911EF937150EBF6EE7050","27627.17","32347.90","37.55"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","785.24","785.24","0.35","0.00","0.00","0.00","14163.31","9375.95","16552.70","1.83","304.00","304.00","330.00","888.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.30","0.39","0.55","2.59","158.88","0.84","2024-10-30 10:17:57","31.62","46.91","31.62","126.44","21.02","5.98","-90.00","0.00","0.37","0.73","0.00","0.17","86.36","14.45","294","49.00","26.00","99.78","63.19","1.00","201.63","0.00","0.00","0.00","1.27","29.96","49869","0.00","0.00","0.00","0.00","0.62","37120.00","0.60","2024-10-30 10:17:57","2024-10-30 10:17:57","0.33","C710AC0296C911EF937150EBF6EE7050","16552.70","54047.52","21.06"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1198.74","1198.74","0.98","0.00","0.00","0.00","43134.77","30788.41","31221.20","1.83","305.00","305.00","603.00","364.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.96","1.00","1.05","137.91","1.00","2024-10-30 10:17:57","39.07","40.04","39.07","235.52","21.09","1.00","5.00","0.00","0.00","1.08","0.00","1.00","38.01","38.01","295","36.00","36.00","50.19","41.21","1.00","152.05","0.00","0.00","0.00","1.10","38.57","49870","0.00","0.00","0.00","0.00","0.98","26302.00","0.89","2024-10-30 10:17:57","2024-10-30 10:17:57","0.02","C710AE5596C911EF937150EBF6EE7050","31221.20","33613.00","39.38"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1137.93","1265.38","0.98","0.00","0.00","0.00","47292.51","33521.27","28875.94","1.83","306.00","306.00","851.00","381.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.94","1.00","1.06","141.92","1.00","2024-10-30 10:17:57","38.06","41.26","40.14","218.45","21.17","1.00","-50.00","0.00","0.00","1.10","0.00","1.00","39.20","39.20","296","37.00","36.00","97.97","43.04","1.00","156.78","0.00","0.00","0.00","1.10","46.32","49871","0.00","0.00","0.00","0.00","0.97","49179.00","0.89","2024-10-30 10:17:57","2024-10-30 10:17:57","0.08","C710B0DB96C911EF937150EBF6EE7050","28875.94","36782.87","39.38"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","903.18","903.18","0.99","0.00","0.00","0.00","31519.27","20309.16","20418.66","1.83","307.00","307.00","534.00","251.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.94","1.00","1.07","123.35","1.00","2024-10-30 10:17:57","33.91","35.67","33.91","251.95","21.27","1.00","55.00","0.00","0.00","1.15","0.00","1.00","34.24","34.24","297","34.00","33.00","53.65","39.38","1.00","136.95","0.00","0.00","0.00","1.11","61.14","49872","0.00","0.00","0.00","0.00","0.97","22319.00","0.86","2024-10-30 10:17:57","2024-10-30 10:17:57","0.05","C710B34596C911EF937150EBF6EE7050","20418.66","23754.02","33.88"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1713.70","1713.70","0.97","0.00","0.00","0.00","72434.36","52678.11","53366.00","1.83","308.00","308.00","339.00","1401.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.91","1.00","1.10","163.98","1.00","2024-10-30 10:17:57","46.71","48.33","46.71","244.11","21.42","1.00","45.00","-90.00","0.00","1.11","0.00","1.00","45.18","45.18","298","40.00","41.00","45.34","50.37","1.00","180.72","0.00","0.00","0.00","1.10","44.12","49873","0.00","0.00","0.00","0.00","0.96","32055.00","0.92","2024-10-30 10:17:57","2024-10-30 10:17:57","0.03","C710B59A96C911EF937150EBF6EE7050","53366.00","59122.64","46.71"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","881.62","881.62","0.85","0.00","0.00","0.00","37681.68","18858.27","19691.75","1.83","309.00","309.00","812.00","1547.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.77","0.81","0.96","1.23","126.79","1.00","2024-10-30 10:17:57","33.50","36.38","33.50","219.68","21.42","1.00","50.00","-50.00","0.00","1.18","0.00","1.00","36.34","36.34","299","33.00","34.00","76.43","43.04","1.00","145.35","0.00","0.00","0.00","1.15","41.09","49873","0.00","0.00","0.00","0.00","0.90","31184.00","0.68","2024-10-30 10:17:57","2024-10-30 10:17:57","0.08","C710B7EC96C911EF937150EBF6EE7050","19691.75","25205.84","32.05"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","846.69","846.69","1.00","0.00","0.00","0.00","27117.10","18525.02","18533.07","1.83","310.00","310.00","368.00","1440.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.98","1.00","1.02","118.12","1.00","2024-10-30 10:17:57","32.83","33.83","32.83","239.39","21.52","1.00","15.00","0.00","0.00","1.10","0.00","1.00","32.56","32.56","300","32.00","32.00","56.97","35.72","1.00","130.25","0.00","0.00","0.00","1.10","37.79","49874","0.00","0.00","0.00","0.00","0.99","22502.00","0.92","2024-10-30 10:17:57","2024-10-30 10:17:57","0.03","C710BA3496C911EF937150EBF6EE7050","18533.07","20279.07","32.05"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","2009.17","2009.17","0.94","0.00","0.00","0.00","101928.72","65596.98","67746.92","1.83","311.00","311.00","323.00","217.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.87","0.83","0.99","1.20","179.02","1.00","2024-10-30 10:17:57","50.58","53.37","50.58","222.50","21.67","1.00","-10.00","-90.00","0.00","1.21","0.00","1.00","50.63","50.63","301","42.00","46.00","33.12","61.36","1.00","202.52","0.00","0.00","0.00","1.13","40.92","49875","0.00","0.00","0.00","0.00","0.91","26827.00","0.82","2024-10-30 10:17:57","2024-10-30 10:17:57","0.05","C710BCAC96C911EF937150EBF6EE7050","67746.92","79599.34","50.37"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1307.19","1307.19","0.98","0.00","0.00","0.00","48678.95","35139.82","35552.55","1.83","312.00","312.00","741.00","772.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.95","1.00","1.06","143.40","1.00","2024-10-30 10:17:57","40.80","41.72","40.80","163.86","21.67","1.00","5.00","0.00","0.00","1.09","0.00","1.00","39.57","39.57","302","37.00","37.00","65.89","43.04","1.00","158.30","0.00","0.00","0.00","1.10","34.00","49875","0.00","0.00","0.00","0.00","0.97","37097.00","0.93","2024-10-30 10:17:57","2024-10-30 10:17:57","0.02","C710BEFD96C911EF937150EBF6EE7050","35552.55","38021.09","41.21"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1309.98","1309.98","0.96","0.00","0.00","0.00","54678.93","34908.11","35666.48","1.83","313.00","313.00","744.00","704.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.88","1.00","1.14","145.96","1.00","2024-10-30 10:17:57","40.84","42.58","40.84","241.61","21.92","1.00","0.00","45.00","0.00","1.09","0.00","1.00","41.14","41.14","303","37.00","39.00","51.87","44.87","1.00","164.55","0.00","0.00","0.00","1.13","54.89","49876","0.00","0.00","0.00","0.00","0.94","29252.00","0.87","2024-10-30 10:17:57","2024-10-30 10:17:57","0.04","C710C15696C911EF937150EBF6EE7050","35666.48","40435.18","39.38"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","878.93","878.93","0.72","0.00","0.00","0.00","32713.97","17520.04","19601.62","1.83","314.00","314.00","192.00","1208.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.67","0.76","0.90","1.32","130.59","1.00","2024-10-30 10:17:57","33.45","37.95","33.45","210.49","21.92","1.47","5.00","-90.00","0.00","1.04","0.00","0.68","44.76","30.51","304","31.00","39.00","72.28","46.71","1.00","150.53","0.00","0.00","0.00","1.15","36.82","49876","0.00","0.00","0.00","0.00","0.87","29416.00","0.55","2024-10-30 10:17:57","2024-10-30 10:17:57","0.12","C710C3AA96C911EF937150EBF6EE7050","19601.62","28628.56","30.22"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1091.14","1091.14","0.83","0.00","0.00","0.00","41334.11","24188.41","27113.28","1.83","315.00","315.00","777.00","1816.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.86","0.91","0.98","1.10","134.31","1.00","2024-10-30 10:17:57","37.27","39.07","37.27","104.00","22.27","1.00","-90.00","20.00","0.00","1.15","0.00","1.00","37.47","37.47","305","38.00","34.00","90.00","43.04","1.00","149.90","0.00","0.00","0.00","1.12","32.10","49877","0.00","0.00","0.00","0.00","0.95","43650.00","0.89","2024-10-30 10:17:57","2024-10-30 10:17:57","0.05","C710C60596C911EF937150EBF6EE7050","27113.28","31236.81","33.88"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","830.61","830.61","0.94","0.00","0.00","0.00","26726.44","17348.52","18007.82","1.83","316.00","316.00","453.00","1298.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.98","1.00","1.02","117.17","1.00","2024-10-30 10:17:57","32.52","33.58","32.52","174.72","22.42","1.00","5.00","-90.00","0.00","1.10","0.00","1.00","32.41","32.41","306","32.00","33.00","98.59","35.72","1.00","129.62","0.00","0.00","0.00","1.11","28.06","49878","0.00","0.00","0.00","0.00","0.99","38352.00","0.92","2024-10-30 10:17:57","2024-10-30 10:17:57","0.03","C710C84B96C911EF937150EBF6EE7050","18007.82","19825.07","32.05"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","992.66","992.66","0.54","0.00","0.00","0.00","30805.91","18047.32","23526.76","1.83","317.00","317.00","441.00","382.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.48","0.67","0.77","1.49","143.36","0.96","2024-10-30 10:17:57","35.55","41.87","35.55","127.91","22.52","2.22","30.00","-30.00","0.11","0.90","0.00","0.45","57.85","26.04","307","38.00","37.00","88.76","52.20","1.00","167.77","0.00","0.00","0.00","1.17","38.74","49879","0.00","0.00","0.00","0.00","0.82","39854.00","0.38","2024-10-30 10:17:57","2024-10-30 10:17:57","0.15","C710CA9596C911EF937150EBF6EE7050","23526.76","38439.92","28.39"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","2006.29","2006.29","0.98","0.00","0.00","0.00","87676.51","67062.93","67601.07","1.83","318.00","318.00","202.00","606.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.92","1.00","1.09","174.89","1.00","2024-10-30 10:17:57","50.54","51.95","50.54","219.46","22.52","1.00","5.00","-60.00","0.00","1.12","0.00","1.00","48.15","48.15","308","43.00","43.00","81.96","54.03","1.00","192.60","0.00","0.00","0.00","1.10","48.53","49879","0.00","0.00","0.00","0.00","0.96","66306.00","0.89","2024-10-30 10:17:57","2024-10-30 10:17:57","0.03","C710CCF796C911EF937150EBF6EE7050","67601.07","73393.95","50.37"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1088.39","1088.39","0.96","0.00","0.00","0.00","40091.56","26426.04","27010.96","1.83","319.00","319.00","775.00","950.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.93","1.00","1.08","132.70","1.00","2024-10-30 10:17:57","37.23","38.57","37.23","151.01","22.69","1.00","-90.00","0.00","0.00","1.06","0.00","1.00","37.10","37.10","309","36.00","35.00","68.96","39.38","1.00","148.38","0.00","0.00","0.00","1.12","35.05","49880","0.00","0.00","0.00","0.00","0.96","33378.00","0.89","2024-10-30 10:17:57","2024-10-30 10:17:57","0.03","C710CF4A96C911EF937150EBF6EE7050","27010.96","30032.44","37.55"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1187.66","1187.66","0.71","0.00","0.00","0.00","36027.24","27319.53","30789.46","1.83","320.00","320.00","446.00","1020.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.61","0.64","0.90","1.57","152.62","0.96","2024-10-30 10:17:57","38.89","44.67","38.89","163.49","22.69","2.52","0.00","-55.00","0.23","0.81","0.00","0.40","66.34","26.30","310","34.00","44.00","63.83","54.03","1.00","185.27","0.00","0.00","0.00","1.21","42.92","49880","0.00","0.00","0.00","0.00","0.80","33190.00","0.56","2024-10-30 10:17:57","2024-10-30 10:17:57","0.13","C710D1A096C911EF937150EBF6EE7050","30789.46","46673.09","33.88"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","766.64","766.64","0.95","0.00","0.00","0.00","26068.25","15597.54","15967.92","1.83","321.00","321.00","704.00","870.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.93","1.00","1.07","114.38","1.00","2024-10-30 10:17:57","31.24","32.61","31.24","207.19","22.77","1.00","-80.00","30.00","0.00","1.11","0.00","1.00","32.14","32.14","311","33.00","32.00","70.50","35.72","1.00","128.55","0.00","0.00","0.00","1.12","35.68","49881","0.00","0.00","0.00","0.00","0.96","25733.00","0.87","2024-10-30 10:17:57","2024-10-30 10:17:57","0.04","C710D3FF96C911EF937150EBF6EE7050","15967.92","18161.73","30.22"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","2293.19","2293.19","0.99","0.00","0.00","0.00","99654.76","82217.27","82608.07","1.83","322.00","322.00","372.00","1121.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.95","1.00","1.06","185.19","1.00","2024-10-30 10:17:57","54.03","54.95","54.03","205.09","22.77","1.00","15.00","0.00","0.00","1.15","0.00","1.00","50.25","50.25","312","44.00","44.00","35.20","57.70","1.00","201.00","0.00","0.00","0.00","1.09","38.63","49881","0.00","0.00","0.00","0.00","0.97","31962.00","0.94","2024-10-30 10:17:57","2024-10-30 10:17:57","0.02","C710D68196C911EF937150EBF6EE7050","82608.07","86866.89","54.03"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","779.92","779.92","0.98","0.00","0.00","0.00","25531.23","16174.53","16384.75","1.83","323.00","323.00","370.00","888.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.96","1.00","1.04","114.64","1.00","2024-10-30 10:17:57","31.51","32.77","31.51","124.87","22.84","1.00","15.00","0.00","0.00","1.06","0.00","1.00","31.91","31.91","313","32.00","31.00","96.59","33.88","1.00","127.66","0.00","0.00","0.00","1.11","40.35","49882","0.00","0.00","0.00","0.00","0.98","35737.00","0.87","2024-10-30 10:17:57","2024-10-30 10:17:57","0.04","C710D8D096C911EF937150EBF6EE7050","16384.75","18417.92","30.22"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","844.00","844.00","0.96","0.00","0.00","0.00","29348.64","18032.03","18445.11","1.83","324.00","324.00","615.00","1590.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.93","1.00","1.08","119.01","1.00","2024-10-30 10:17:57","32.78","34.19","32.78","224.69","23.02","1.00","-90.00","20.00","0.00","1.07","0.00","1.00","33.43","33.43","314","34.00","33.00","108.87","35.72","1.00","133.73","0.00","0.00","0.00","1.12","57.32","49883","0.00","0.00","0.00","0.00","0.96","42893.00","0.88","2024-10-30 10:17:57","2024-10-30 10:17:57","0.04","C710DB3296C911EF937150EBF6EE7050","18445.11","20926.22","32.05"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","719.02","719.02","0.93","0.00","0.00","0.00","25155.99","14010.07","14503.45","1.83","326.00","326.00","479.00","273.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.91","0.99","1.10","112.96","1.00","2024-10-30 10:17:57","30.26","32.26","30.26","114.97","23.17","1.00","15.00","-90.00","0.00","1.18","0.00","1.00","31.76","31.76","315","31.00","33.00","85.93","37.55","1.00","127.03","0.00","0.00","0.00","1.12","38.82","49884","0.00","0.00","0.00","0.00","0.95","29817.00","0.81","2024-10-30 10:17:57","2024-10-30 10:17:57","0.06","C710E00996C911EF937150EBF6EE7050","14503.45","17573.20","30.22"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1762.22","1762.22","0.97","0.00","0.00","0.00","79410.60","55179.89","55648.77","1.83","327.00","327.00","699.00","1181.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.88","0.99","1.14","167.67","1.00","2024-10-30 10:17:57","47.37","49.66","47.37","223.26","23.27","1.00","-80.00","0.00","0.00","1.12","0.00","1.00","46.59","46.59","316","42.00","41.00","43.71","52.20","1.00","186.35","0.00","0.00","0.00","1.11","37.41","49885","0.00","0.00","0.00","0.00","0.94","31649.00","0.89","2024-10-30 10:17:57","2024-10-30 10:17:57","0.05","C710E25596C911EF937150EBF6EE7050","55648.77","64110.99","48.54"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","1237.58","1237.58","0.96","0.00","0.00","0.00","44054.39","32067.07","32750.74","1.83","328.00","328.00","202.00","499.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.97","1.00","1.03","140.10","1.00","2024-10-30 10:17:57","39.70","40.85","39.70","211.10","23.34","1.00","-65.00","0.00","0.00","1.12","0.00","1.00","38.28","38.28","317","36.00","36.00","69.14","43.04","1.00","153.12","0.00","0.00","0.00","1.09","51.55","49886","0.00","0.00","0.00","0.00","0.98","37200.00","0.92","2024-10-30 10:17:57","2024-10-30 10:17:57","0.03","C710E49E96C911EF937150EBF6EE7050","32750.74","35705.05","39.38"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","2523.87","2523.87","0.91","0.00","0.00","0.00","115873.74","90523.35","95381.37","1.83","329.00","329.00","442.00","1642.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.93","1.00","1.07","194.35","1.00","2024-10-30 10:17:57","56.69","57.90","56.69","139.26","23.42","1.00","85.00","0.00","0.00","1.20","0.00","1.00","52.84","52.84","318","48.00","44.00","42.91","63.19","1.00","211.36","0.00","0.00","0.00","1.09","40.47","49887","0.00","0.00","0.00","0.00","0.97","42357.00","0.95","2024-10-30 10:17:57","2024-10-30 10:17:57","0.02","C710E71096C911EF937150EBF6EE7050","95381.37","101627.17","54.03"
"2024-10-30 P2002 Group 5 Rev 2 R03 PP2","2363.11","2363.11","0.97","0.00","0.00","0.00","104237.01","85128.44","86415.28","1.83","330.00","330.00","405.00","320.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","188.05","1.00","2024-10-30 10:17:57","54.85","56.22","54.85","243.27","23.52","1.00","5.00","45.00","0.00","1.17","0.00","1.00","51.01","51.01","319","44.00","46.00","28.63","59.53","1.00","204.03","0.00","0.00","0.00","1.08","36.81","49888","0.00","0.00","0.00","0.00","0.97","26685.00","0.95","2024-10-30 10:17:57","2024-10-30 10:17:57","0.02","C710E97D96C911EF937150EBF6EE7050","86415.28","93040.03","52.20"
